,t,V
79194,3.9597,-42.48129094234814
79195,3.95975,-42.22539874769409
79196,3.9598,-41.989656781995606
79197,3.95985,-41.77247831637678
79198,3.9599,-41.57240156789066
79199,3.95995,-41.388079861475624
79200,3.96,-41.218272566460016
79201,3.96005,-41.06183674592549
79202,3.9601,-40.917719463354445
79203,3.96015,-40.78495069547375
79204,3.9602,-40.66263680347073
79205,3.96025,-40.54995451824045
79206,3.9603,-40.446145399049115
79207,3.96035,-40.35051072852376
79208,3.9604,-40.26240680973178
79209,3.96045,-40.18124063365929
79210,3.9605,-40.106465887812924
79211,3.96055,-40.037579279081235
79212,3.9606,-39.97411714614819
79213,3.96065,-39.91565233869531
79214,3.9607,-39.861791342356746
79215,3.96075,-39.81217163006096
79216,3.9608,-39.7664592219267
79217,3.96085,-39.72434643731215
79218,3.9609,-39.68554982388514
79219,3.96095,-39.64980824976603
79220,3.9610000000000003,-39.61688114590463
79221,3.96105,-39.586546886859246
79222,3.9611,-39.55860129908036
79223,3.96115,-39.53285628666361
79224,3.9612,-39.50913856531592
79225,3.96125,-39.48728849601467
79226,3.9613,-39.467159010511274
79227,3.96135,-39.44861462144462
79228,3.9614,-39.431530510405274
79229,3.96145,-39.41579168780878
79230,3.9615,-39.40129221892522
79231,3.96155,-39.387934510853555
79232,3.9616,-39.37562865564538
79233,3.96165,-39.36429182515315
79234,3.9617,-39.35384771353163
79235,3.96175,-39.344226023638555
79236,3.9618,-39.33536199387951
79237,3.96185,-39.32719596231176
79238,3.9619,-39.31967296507177
79239,3.96195,-39.3127423664251
79240,3.962,-39.30635751794779
79241,3.96205,-39.30047544454592
79242,3.9621,-39.29505655519904
79243,3.96215,-39.290064376481354
79244,3.9622,-39.285465307066666
79245,3.96225,-39.281228391565136
79246,3.9623,-39.27732511216887
79247,3.96235,-39.27372919670449
79248,3.9624,-39.27041644180077
79249,3.96245,-39.2673645499809
79250,3.9625,-39.26455297958258
79251,3.96255,-39.261962806496705
79252,3.9626,-39.25957659679303
79253,3.96265,-39.257378289376156
79254,3.9627,-39.255353087881375
79255,3.96275,-39.25348736108362
79256,3.9628,-39.251768551148736
79257,3.96285,-39.25018508910901
79258,3.9629,-39.248726316995
79259,3.96295,-39.24738241609903
79260,3.963,-39.246144340887476
79261,3.96305,-39.24500375811715
79262,3.9631,-39.24395299074611
79263,3.96315,-39.242984966261076
79264,3.9632,-39.24209316907382
79265,3.96325,-39.24127159666596
79266,3.9633,-39.2405147191875
79267,3.96335,-39.23981744223643
79268,3.9634,-39.239175072569324
79269,3.96345,-39.23858328651221
79270,3.9635,-39.238038100858795
79271,3.96355,-39.23753584606038
79272,3.9636,-39.23707314152685
79273,3.96365,-39.23664687287261
79274,3.9637,-39.23625417095428
79275,3.96375,-39.23589239255904
79276,3.9638,-39.23555910261413
79277,3.96385,-39.235252057796615
79278,3.9639,-39.234969191433805
79279,3.96395,-39.23470859959315
79280,3.964,-39.23446852826731
79281,3.96405,-39.23424736156824
79282,3.9641,-39.23404361085106
79283,3.96415,-39.233855904694195
79284,3.9642,-39.233682979668615
79285,3.96425,-39.23352367183395
79286,3.9643,-39.23337690890438
79287,3.96435,-39.23324170300195
79288,3.9644,-39.2331171436841
79289,3.96445,-39.2330023924768
79290,3.9645,-39.23289667732631
79291,3.96455,-39.23279928697231
79292,3.9646,-39.23270956820543
79293,3.96465,-39.23262692035056
79294,3.9647,-39.23255078419576
79295,3.96475,-39.232480644265614
79296,3.9648,-39.232415954094435
79297,3.96485,-39.23235631305918
79298,3.9649,-39.23230135999479
79299,3.96495,-39.232250737706316
79300,3.965,-39.23220410877586
79301,3.96505,-39.232161159529475
79302,3.9651,-39.232121600059436
79303,3.96515,-39.232085162999375
79304,3.9652,-39.23205160196876
79305,3.96525,-39.23202068999297
79306,3.9653,-39.23199221799804
79307,3.96535,-39.2319659934068
79308,3.9654,-39.23194183883996
79309,3.96545,-39.23191959091736
79310,3.9655,-39.23189909915389
79311,3.96555,-39.23188022494168
79312,3.9656,-39.2318628406128
79313,3.96565,-39.23184682857546
79314,3.9657,-39.231832080519155
79315,3.96575,-39.23181849668196
79316,3.9658,-39.23180598517573
79317,3.96585,-39.23179446136476
79318,3.9659,-39.23178384729335
79319,3.96595,-39.231774071158554
79320,3.966,-39.231765066824735
79321,3.96605,-39.23175677337599
79322,3.9661,-39.23174913470416
79323,3.96615,-39.231742099129896
79324,3.9662,-39.231735619052394
79325,3.96625,-39.23172965062796
79326,3.9663,-39.23172415347343
79327,3.96635,-39.23171909039293
79328,3.9664,-39.231714427126086
79329,3.96645,-39.231710132116746
79330,3.9665,-39.2317061762994
79331,3.96655,-39.23170253290261
79332,3.9666,-39.23169917726781
79333,3.96665,-39.23169608668276
79334,3.9667,-39.2316932402278
79335,3.96675,-39.231690618634346
79336,3.9668,-39.23168820415468
79337,3.96685,-39.23168598044176
79338,3.9669,-39.231683932438735
79339,3.96695,-39.23168204627715
79340,3.967,-39.23168030918322
79341,3.96705,-39.23167870939126
79342,3.9671,-39.231677236064364
79343,3.96715,-39.231675879220816
79344,3.9672,-39.23167462966682
79345,3.96725,-39.23167347893419
79346,3.9673,-39.231672419222974
79347,3.96735,-39.231671445424894
79348,3.9674,-39.23167054930788
79349,3.96745,-39.23166972380168
79350,3.9675,-39.23166896325407
79351,3.96755,-39.231668261919424
79352,3.9676,-39.23166761549075
